@id|amenity|name|fee|opening_hours|changing_table|@lat|@lon
224098351|toilets|||||46.6093296|11.8962315
243856989|toilets|||||43.4626149|11.8748355
243866354|toilets||no|||44.4226647|8.9725797
249058975|toilets||no|Oct-Apr 09:00-22:00; May-Sep 09:00-24:00|yes|44.4072671|8.9269916
253068461|toilets|||||44.3369094|9.2091308
255541309|toilets|||||44.4140400|8.9085926
257664751|toilets||no|||44.3158014|9.1746688
259085277|toilets|||||44.4275815|8.9495801
259421991|toilets|||||40.9239921|9.5213162
259501843|toilets|||||40.8864979|9.4931310
259780951|toilets||no|||44.4050228|8.9447365
260350381|toilets||no|||45.4953828|9.2484458
260399037|toilets|||||44.4084343|8.9232792
261623939|toilets|||||43.6073318|12.9761676
261623940|toilets||no|||43.6071031|12.9749365
262303115|toilets|||||45.6089745|9.2836542
262303116|toilets|||||45.5978607|9.2738643
262481352|toilets|||||41.8739796|12.6071164
262822230|toilets|||||42.4774808|14.1121604
264896885|toilets|||||45.4941941|9.2223778
265654324|toilets|||||45.4948875|9.2263432
265741846|toilets|||||44.4136734|8.9417682
267559019|toilets|||||44.4049518|9.0012885
268249737|toilets||no|||44.4195377|8.9251237
268428045|toilets|||||45.4195331|9.1553350
268444395|toilets||no|||44.4157176|8.9349114
270438579|toilets||yes||yes|45.4427325|10.9981321
270472849|toilets|||||45.4539421|11.0060298
271364862|toilets||no|||44.1451836|8.2767554
271417486|toilets|||||43.3386723|11.2999410
274015326|toilets||no|||44.4052159|8.9671166
275984780|toilets||no|||44.4054655|8.6809913
279589629|toilets||no|||45.7715626|8.5773496
279719127|toilets|||||46.7051337|12.0868637
281790770|toilets|||||45.7681893|8.5448178
282314356|toilets||yes|24/7|no|45.4891294|9.1906768
283068462|toilets||no||no|45.6466065|13.7717280
283154499|toilets||no|||45.7558278|8.5590076
283551175|toilets|||||46.7393441|11.9582795
288142877|toilets||yes||yes|44.1457937|9.6546403
288230402|toilets|||||41.9243311|15.9630340
288234971|toilets|||||41.9141346|15.7650719
289330355|toilets|||||45.3636136|9.6937918
291616532|toilets|||||41.8197396|16.0001143
292997501|toilets|||||42.7481672|10.9493400
297025092|toilets|||||44.3823179|9.0527899
300718432|toilets|||||44.4598717|8.6667276
301360557|toilets|||||40.9014800|15.4365033
303385655|toilets||no|||45.4696479|8.4579005
304271628|toilets||no|||44.4224720|8.8482672
305769942|toilets|||||37.7656014|14.3534048
306417231|toilets||no|||43.6062040|12.9766184
307953827|toilets|||||41.8902714|12.4866937
307953832|toilets||no||no|41.8877508|12.4896423
307964760|toilets||no||yes|41.8915034|12.4850259
308222776|toilets|||||45.4939474|9.2225495
308224558|toilets|||||44.4388292|8.9625602
308225040|toilets|||||44.4482323|9.0068206
308225453|toilets|||||44.4477134|9.0016697
311586358|toilets|||||44.3981939|8.9811701
311727089|toilets||no|||42.2298797|14.3904085
311730555|toilets|||||42.2288301|14.3948964
312161319|toilets||no||no|45.8689997|10.8745059
314983412|toilets|||||39.2356481|9.1133724
315542902|toilets||no|||44.4085571|8.9509818
315542904|toilets||yes|||44.4069030|8.9568640
315571620|toilets||yes|||45.8711253|10.8719435
317738258|toilets||no|||40.7536390|14.4770902
318025749|toilets||no|||40.7498178|14.4954591
318029555|toilets||no|||40.7501166|14.4841926
324775427|toilets||yes|||41.7068724|15.9514733
325154238|toilets|||||41.7059889|15.9528654
330290422|toilets|||"Mo 00:00-00:00, 24:00-00:00"||44.1599119|9.6642023
330291265|toilets||yes|||44.1455210|9.6486182
331180137|toilets||no|||46.5500947|11.8563387
333783329|toilets|||||46.3151785|10.8122680
333786642|toilets||no|||46.3016695|10.8120892
333791379|toilets||no|||46.2320824|10.8268074
335605601|toilets||no|||46.2856234|10.8211761
339418797|toilets|||||41.8573482|12.5101724
339885699|toilets|||||41.3834894|15.6415821
339885703|toilets|||||41.3840614|15.6422015
339885712|toilets|||||41.3822187|15.6421667
342786429|toilets|Salette||||45.8931471|7.6472901
343588505|toilets||no|||45.5494705|9.1956910
347457141|toilets|||||45.4369319|9.1538502
362464262|toilets||no|Th 06:30-15:00||42.4699945|14.1932531
364739558|toilets||yes|Mo-Su 09:00-19:45||43.7239020|10.3959374
365464483|toilets||yes|||45.5372556|9.2099112
365465249|toilets||yes|||45.5296852|9.2110526
365555226|toilets||no|||44.3406975|11.7056867
365555227|toilets|||||44.3398714|11.7096006
376426463|toilets||no|||46.4565283|11.2581842
382650300|toilets||no|||44.5393082|11.3523620
383169184|toilets||no|||46.0728448|11.1122189
383201293|toilets||no|||44.4093549|8.9530890
387829280|toilets||yes|||44.3039890|9.2080391
390069348|toilets|||||45.4279172|12.3458915
391089791|toilets||no||no|43.3142402|11.3312346
393013277|toilets||yes|||45.8853252|10.8449096
393013454|toilets||no|||45.8110389|10.7938108
403824305|toilets|||||45.4642402|9.2647178
409016812|toilets|||||44.4352060|8.9475501
409016943|toilets|||||44.4304226|8.9534496
414576648|toilets|||||44.4235870|8.8091988
414949792|toilets|||||46.3149126|10.8057048
415272174|toilets||no||no|46.0662504|8.6965909
417829728|toilets||no|Oct-Apr 09:00-23:00; May-Sep 09:00-24:00||44.4101977|8.9257328
418722009|toilets||no|||45.4367260|12.4393107
418722010|toilets|||||45.4352838|12.4408941
418722013|toilets|||||45.4385787|12.4458580
418722014|toilets||||yes|45.4382770|12.4430001
418722015|toilets|||||45.4368889|12.4436889
418722022|toilets||no|||45.4372840|12.4379618
418722029|toilets|||||45.4339528|12.4388644
418722030|toilets|||||45.4344702|12.4363143
418722032|toilets|||||45.4357912|12.4377287
418829832|toilets|Corso Marconi|no||yes|44.3325203|9.2140301
418856375|toilets||yes|||44.3019515|9.2116277
418885904|toilets|||||44.0835340|9.8906859
424453248|toilets||no|||46.0204519|11.0426100
427723033|toilets||yes|||45.9874015|9.2603148
428273256|toilets||no|||37.7006540|15.1764321
431466714|toilets|||||45.8263200|9.1878801
440762603|toilets|||||42.5083652|14.1708223
442914630|toilets||yes|||45.7632921|10.8081766
443216595|toilets|||||37.5277080|15.0808637
443931932|toilets|||||43.6107581|11.4481029
443931933|toilets|||||43.6114961|11.4491419
444544299|toilets|||||43.6126192|11.4511978
444544300|toilets||no|||43.6127936|11.4498903
446362672|toilets||no|||43.6122001|13.4999620
448168304|toilets||no|||45.1367209|9.2149816
448683019|toilets||no|||41.2156996|16.5487412
448683023|toilets||no|||41.2158714|16.5472869
448683028|toilets||no|||41.2177670|16.5449358
448941817|toilets||no|||46.2064728|8.2542454
449197194|toilets||no|||43.2203509|13.4055088
449197214|toilets||no|||43.2240302|13.4041453
452948326|toilets|||||45.6309697|13.0025465
452948327|toilets|||||45.6295980|13.0029458
452948328|toilets||no|||45.6295363|13.0002457
452948329|toilets|||||45.6310417|13.0001594
453380186|toilets||no|||46.2658281|10.9534230
454906745|toilets||no|||45.4768327|12.5651696
457957989|toilets||no|||41.8088199|12.3003635
457957992|toilets|||||41.8096051|12.3017673
457957995|toilets|||||41.8091244|12.2998527
457957998|toilets|||||41.8100722|12.3015117
457958496|toilets|||||41.8091871|12.2979686
457958497|toilets|||||41.8094140|12.2980131
458042359|toilets|||||45.2158825|12.2907593
458042371|toilets|||||45.2105677|12.2960696
458042375|toilets|||||45.2106331|12.2970888
458413889|toilets||yes||yes|41.8919138|12.5144914
459271548|toilets||no||no|43.3248680|11.3318077
459451537|toilets|||||45.8741112|8.4081491
459998302|toilets|||||37.5847002|12.8374206
460034049|toilets||no|||44.8568020|12.2440614
462180333|toilets||no||no|45.7971509|8.4109642
463430959|toilets|||||45.7640926|11.2862025
465202311|toilets||no||no|43.3159971|11.3390198
465291561|toilets||no||no|37.2896500|13.5949552
468096585|toilets||yes|||43.7609927|11.2647746
468096599|toilets||no|||43.7642082|11.2502320
468096601|toilets||no|||43.7623828|11.2511452
469846139|toilets|||||44.3459546|9.1600673
470212801|toilets||yes|||45.9837892|9.2583709
470527718|toilets|||||44.9385829|6.7500922
472316912|toilets||no|||44.8599022|7.5022090
473107344|toilets|||||41.9667771|12.8018429
473203576|toilets|||||45.7386338|7.4896014
482750171|toilets|||||45.9139822|10.1024646
496999002|toilets|||Mo-Su 10:00-20:00||44.4156810|8.9219188
508788338|toilets||no|||45.9214521|10.8875693
514813576|toilets||||no|37.5175593|15.0831979
519836926|toilets|||||45.5264675|9.2031680
519836936|toilets|||||45.5318119|9.2006039
521342941|toilets||yes|||42.5504796|12.7178569
521380747|toilets||yes|||42.5558544|12.7173705
523982820|toilets||no|||45.6024827|9.8947386
528754901|toilets||no|||46.6901393|11.1866760
529989321|toilets|||||43.0497461|10.5321106
529989329|toilets|||||43.0539737|10.5337321
529989343|toilets|||||43.0576379|10.5341951
529989378|toilets||no||no|43.0449500|10.5311898
529989408|toilets|||||43.0530216|10.5332352
529989449|toilets||no|||43.0600467|10.5349475
529989452|toilets|||||43.0514313|10.5326022
530775352|toilets|||||42.4852002|12.8559420
534557066|toilets|WC - Servizi Igienici - Toilet - Torre umbratica|yes||no|44.4229588|12.1999925
540035433|toilets||0.6||yes|43.0740360|12.6067784
542601784|toilets||no||no|43.0630884|12.6524190
548765398|toilets||no|||45.9549397|9.3736559
549017776|toilets|||||45.2767102|11.6785186
549244761|toilets|||||45.7584060|7.0367307
549751672|toilets|||||45.2775941|11.6793622
556975005|toilets|||||45.9588920|8.6199995
560849554|toilets|||||45.9573035|8.6186360
569130517|toilets|||||41.5269396|15.0784879
575194776|toilets|||||45.0330410|7.5278635
593630331|toilets||no|||36.9675371|15.0936723
596672452|toilets|||||45.0513289|7.6841287
597423405|toilets||no|||39.8047381|8.7481522
600430569|toilets||no|||44.4285556|12.2076671
600451662|toilets|||||43.6574600|11.1829341
601010168|toilets||yes|||44.4235513|12.3047948
601136844|toilets||no|||45.9037775|10.8396240
601465076|toilets|||||44.4052313|12.1932324
602760377|toilets|||||44.2170438|12.0643797
603023683|toilets|||||36.7155788|15.0905383
606308689|toilets|||||45.7294816|9.0275770
606328595|toilets||no||yes|45.4008124|9.1222684
610997413|toilets|||||45.8370575|11.9880990
616524672|toilets||no|||46.4089237|10.7960705
618395716|toilets|||||45.9623886|8.6152689
619379533|toilets||no|||41.8781793|12.4931217
622051165|toilets||no|||41.2808442|15.2657044
625958006|toilets||yes|||44.9932670|9.0084588
630656780|toilets||no|||42.5199220|14.1288610
630656806|toilets||no|||42.5196844|14.1293072
631502819|toilets||no||yes|42.5215830|14.1498769
633482302|toilets||no|||45.7021032|9.0791141
637895040|toilets||no|||42.8533314|13.5757820
638736607|toilets||no||yes|45.0442464|7.6512808
638741735|toilets||no|||45.0431908|7.6548749
639288835|toilets||yes|||45.5455118|9.1667622
651967232|toilets||yes|Mo-Su 09:00-19:00||45.7060515|9.6590477
656155806|toilets||no|||43.6483497|10.2866517
656155847|toilets||no|||43.6503489|10.2857170
656155869|toilets||no|||43.6488909|10.2870862
656155885|toilets||no|||43.6498441|10.2866783
656155890|toilets||no|||43.6499006|10.2871468
656155895|toilets||no|||43.6504943|10.2864117
658317398|toilets|||||44.4297902|8.9504325
658893026|toilets|||||41.4552437|12.6610170
659798561|toilets|||||44.4043732|8.9837634
660618915|toilets||no|||45.4671148|12.5325227
660623082|toilets||no|||45.4638233|12.5219059
660623115|toilets||no|||45.4648668|12.5214999
660623136|toilets||no|||45.4642317|12.5240448
660623152|toilets||no|||45.4653202|12.5236370
660623178|toilets|WC7|no|||45.4636193|12.5257255
660623194|toilets|WC8|no|||45.4635311|12.5273225
660623250|toilets||no|||45.4657902|12.5259429
660623267|toilets||no|||45.4648412|12.5303216
661033907|toilets|||||41.7270811|12.6606607
661105496|toilets|||||42.0105876|14.0326015
661902180|toilets|||||45.4764861|9.1211417
664213331|toilets|||||44.4089094|8.9882757
664258951|toilets|||||44.4329339|9.0187929
670228573|toilets|||||45.8085929|10.0688240
687185338|toilets|||||45.1870339|9.1575971
687185973|toilets|||||43.0213680|12.7032716
687467251|toilets|||||42.8924477|12.6484205
689078987|toilets|||||46.2268025|13.0231034
690739133|toilets|||||45.8186656|10.9545052
691691049|toilets|||||44.2700892|11.3217739
693845139|toilets|||||45.5030704|9.1214432
696953729|toilets||no|||45.3529117|10.7269357
697634451|toilets||yes|||45.4418857|10.9784926
702808713|toilets|||||45.3665375|11.7348693
703171413|toilets||no|||45.4532241|12.4909950
703171425|toilets||no|||45.4531338|12.4919820
703898089|toilets|||||44.3993302|8.9485200
703970285|toilets|||||44.4143535|8.8688546
708122754|toilets|||||40.6333862|14.6023029
708183710|toilets|||||41.1538577|16.4137989
712964698|toilets|||||45.4852308|12.1948004
715162196|toilets||yes|||45.4943651|10.6052973
726053456|toilets|||||45.2289524|11.6572273
727712303|toilets|||||45.8248584|11.2740790
728890707|toilets||no|Mo-Su 07:00-19:00||44.3510774|9.2317300
729750261|toilets|||||46.6897406|11.1872671
730182322|toilets|||||42.4891305|14.0165515
731109746|toilets||yes|||46.6717936|11.1647315
735126004|toilets|||||44.3140128|9.1952705
736946239|toilets||no|||44.1379928|8.2019455
736987560|toilets||no||no|43.6170923|13.5070681
738868443|toilets||no|||40.7497395|14.4951822
738879205|toilets|||||44.4080923|8.9285560
738909704|toilets||no|||46.2737175|11.0899727
739347006|toilets||no|||46.6608336|11.1849369
739347127|toilets|||||46.6609374|11.1858630
739347129|toilets|||||46.6609650|11.1839536
739347178|toilets||no|||46.6608414|11.1856915
741597346|toilets||no|||42.6577571|11.6430161
746873930|toilets|||||41.3376885|13.4252807
759766383|toilets||no|||45.3937132|11.8999377
759830653|toilets||no|||41.4431020|12.9854467
759971785|toilets||no|||45.4474481|12.4681113
759971850|toilets||no|||45.4453664|12.4623593
759972160|toilets||no|||45.4465364|12.4644123
760740814|toilets|||||44.4116438|8.9110979
761224971|toilets|Piazza Garibaldi|€ 1.0|||41.8911125|12.4613955
761653681|toilets|||||44.7605618|8.8368800
761663050|toilets|||||44.7606740|8.8384856
761835020|toilets|||||41.3462134|13.7778989
762078851|toilets||no|||43.8695797|11.0844825
762098474|toilets|Castel Sant'Angelo|yes|Mo-Su 10:00-20:00|yes|41.9027628|12.4654921
764404348|toilets||no|||45.5599878|10.7145080
764404361|toilets||no|||45.5556600|10.7169072
764712711|toilets||||no|43.0927359|11.7804314
766739614|toilets|||||43.8734647|11.8346410
766739658|toilets||no|||43.8728524|11.8394505
767946650|toilets||no|||46.7076259|11.6623084
768167212|toilets||no|||41.3516737|13.0473666
768906962|toilets|||||44.4247465|8.9246658
773847656|toilets|||||44.6942393|7.1920015
773848658|toilets||no|||44.6925511|7.1909723
778519997|toilets||no||yes|46.6719111|10.5528855
799778384|toilets||no|||44.1120636|8.2459222
799778461|toilets||no||no|44.1139492|8.2464815
804233603|toilets||no|||39.8454578|9.2652383
806841120|toilets|||||41.4957694|13.0384848
833675171|toilets||no|||41.3980334|12.9154350
833675176|toilets||no|||41.3979161|12.9155568
835950998|toilets|||||46.0778226|10.9148698
837635885|toilets||yes|||44.1373215|12.2493382
839097381|toilets||yes||no|45.5482591|10.7213954
846715779|toilets||no|||45.7428248|6.9895640
847109613|toilets|||||44.1869101|9.9405028
847131965|toilets||no|||45.8459428|6.9317686
847296448|toilets||no|||45.6775459|7.2238828
848454081|toilets|||||45.5720229|9.1727894
849595449|toilets|||||41.1011065|16.8746385
849786031|toilets||no||yes|41.8582638|12.4765232
850986906|toilets||yes||no|43.4693448|11.2867751
856786853|toilets|||||44.8959410|10.0523704
856906775|toilets|||||46.4075924|10.7928956
859523811|toilets|||||42.8940459|13.1536320
859523962|toilets|||||42.9509763|13.1757194
860221315|toilets||no|||45.5762095|8.1022169
860690934|toilets||no|||45.8393702|9.0774442
861042585|toilets||no|||44.6295532|10.9096195
865354045|toilets||no|24/7|no|44.4243616|8.9374856
866395723|toilets|||||43.3438070|10.4569371
866395753|toilets|||||43.3445913|10.4557732
866395800|toilets|||||43.3429874|10.4567146
867377128|toilets|||||46.0737089|11.1202853
867377296|toilets||yes|||46.0706340|11.1191632
867377402|toilets||yes|||46.0728138|11.1196183
878787736|toilets||no|||45.4994805|10.7343366
878787778|toilets||no|||45.5011407|10.7331624
880346583|toilets||||yes|44.5183266|11.2149100
880456160|toilets||no||yes|44.5196605|11.2142974
880719022|toilets||||yes|44.4550461|11.2801255
880719071|toilets||||yes|44.4567119|11.2811687
881701738|toilets||no|||45.4677475|12.5337555
881701801|toilets||no|||45.4659620|12.5328012
881701817|toilets||no|||45.4660376|12.5345143
882272112|toilets||no|||44.6010130|10.6867508
884814203|toilets|||||42.9664286|11.8964980
885143564|toilets|||||46.1515602|8.1936481
888897435|toilets|||||44.5805466|11.1332617
890874947|toilets||no|||43.0289819|11.9494926
893503717|toilets|||||46.2132338|11.0937367
894087875|toilets|||||46.2064193|11.1273831
894625108|toilets|||||44.4199651|8.9138109
900182674|toilets||yes|||46.0092394|11.0504394
912018196|toilets||no|||44.4167411|8.9307445
912456337|toilets||no|||44.4006784|8.9378483
913321992|toilets|||||44.4331110|8.8934174
915446942|toilets||yes|||42.1036806|12.1759164
917230358|toilets|||||45.0785697|7.9705154
918919914|toilets|||||45.0284762|7.5246436
922746216|toilets||no|||45.6773728|9.6769573
925858212|toilets||yes||no|45.4939103|10.6083045
929854199|toilets|||||44.5659715|7.3943452
930502725|toilets|||||45.7566100|13.3592839
931256485|toilets||no|||43.5476341|13.6141295
935660647|toilets|||Mo-Sa 07:00-22:00|no|45.4475467|10.6747874
935750606|toilets||no|||45.4506226|10.6711857
937492356|toilets|||||43.7574800|11.2888312
939086183|toilets||yes|||43.4020272|10.8601247
942829870|toilets|||||44.2271647|9.7308356
945519679|toilets||no|||42.9538978|13.8822867
951533192|toilets|||||45.1318479|8.4537406
955928864|toilets|||||42.4353456|12.8751488
956794775|toilets|||||45.4437667|10.6794620
956794853|toilets|||||45.4465918|10.6745479
956794911|toilets|||||45.4461718|10.6759743
956794928|toilets|||||45.4461436|10.6774895
963192257|toilets||no|||44.4845997|8.9005525
963236856|toilets||||yes|44.4539937|8.7450370
963236870|toilets||||yes|44.4553952|8.7441529
963236876|toilets||no|24/7|yes|44.5917464|8.6661337
963236890|toilets||||yes|44.5928567|8.6648772
963236896|toilets||no|||44.8193367|8.5952569
963236901|toilets|||||44.8177552|8.5936518
963236909|toilets||no|||45.0752262|8.5110485
963236919|toilets|||||45.0738040|8.5092819
963236924|toilets|||||45.2860131|8.4725082
963236927|toilets||no|||45.2863403|8.4703404
963684318|toilets|||||41.2957140|16.1522733
966304829|toilets|||||44.4097055|8.8943055
976779086|toilets|||||45.1344897|8.4600355
978901161|toilets||no|||45.1382468|8.4473565
980068893|toilets|||||44.6632751|10.8570015
983368524|toilets|||||43.1110319|12.3901467
987976613|toilets|||||45.1467262|8.4450018
990506333|toilets||no||no|45.5994048|13.7526553
990592553|toilets||yes||no|45.4601119|9.0961519
994950433|toilets||yes|24/7|no|45.4598892|9.1428900
995272599|toilets|||||43.5663373|10.5929724
1019436024|toilets|||||45.8578866|7.8124308
1028660585|toilets||no||no|44.3439752|9.1701861
1034150661|toilets|||||43.8547790|7.9601362
1054821391|toilets||yes|"Apr-Sep 09:30-12:30,16:00-19:40; Oct-Mar 09:30-16:10"||41.8868021|12.5102081
1080875486|toilets|||||42.0102550|12.5054739
1093777878|toilets|||||43.4871406|11.3737771
1093777909|toilets|||||43.4863826|11.3752652
1098000805|toilets|||||44.2039738|7.5775141
1107371906|toilets||yes|Oct 01-Mar 20 10:00-18:00;Mar 21-May 31 10:00-19:00;Jun 01-Sep 30 09:00-19:00||43.7675221|11.2503453
1107909163|toilets||no|||38.0852367|12.8060048
1108855609|toilets|||||41.7623784|12.9566784
1108855620|toilets|||||41.7605446|12.9592342
1108855627|toilets|||||41.7612566|12.9566262
1108855629|toilets|||||41.7602883|12.9580220
1108855630|toilets||no|||41.7616553|12.9573396
1108855638|toilets|||||41.7615935|12.9592843
1108855646|toilets|||||41.7609042|12.9558507
1109064487|toilets||no|||42.8586786|10.9713208
1109610435|toilets||no||no|44.5748344|10.8474885
1109895317|toilets||no|||45.8883646|7.6239305
1110124213|toilets|||||45.1336032|8.4590777
1112898182|toilets||no|||46.0904782|11.1168164
1116565311|toilets|||||46.2670470|11.4179028
1118753963|toilets||no|||37.0938418|14.7323827
1120006990|toilets|||||44.6344755|10.9304681
1122581761|toilets|||||45.7378327|8.9816112
1125367446|toilets|||||44.3844500|9.0400954
1126280956|toilets|||||43.4213253|11.3476471
1135874655|toilets||no|||46.6702462|10.5465569
1147232340|toilets|||||44.3754879|9.0934197
1149364271|toilets|||||44.3748562|9.0850598
1151084995|toilets|||||41.9158702|12.4534224
1151743519|toilets|||||46.6482989|10.9761023
1157262265|toilets||yes|||42.0013546|14.9921289
1158026174|toilets|||||45.5469545|7.9401867
1168653242|toilets|||||45.4450211|10.6799494
1168653323|toilets|||||45.4442838|10.6811064
1176899789|toilets||no|||44.4020180|8.6821965
1177130380|toilets||yes||yes|41.9064685|12.4818038
1179363950|toilets||no|||44.2161504|12.0484603
1181074922|toilets|||||40.9918470|17.2205675
1188224472|toilets||no||no|45.7201208|13.4736664
1188224473|toilets||no||no|45.7201692|13.4736422
1188316045|toilets||no|||41.0652001|16.9247052
1188979337|toilets|||||37.5726951|15.0669261
1191737056|toilets||no|||46.1804959|11.2644120
1201806722|toilets||no|||41.0638069|16.9303553
1202391009|toilets||no|||43.3483614|12.9221178
1203090073|toilets||no|||46.1236002|9.3306830
1204210536|toilets|||||45.7501565|9.7865720
1206351189|toilets|||||45.0715412|6.8915505
1206351301|toilets||no|24/7||45.0714098|6.8929613
1207797844|toilets||yes|||44.4890236|11.3286501
1207818646|toilets|||||44.3988581|8.2734451
1212095905|toilets|||||38.0171615|12.5188029
1215123356|toilets||yes|||43.0555016|11.4886089
1215123372|toilets||yes|||43.0560092|11.4893356
1216552267|toilets|||||43.1770140|11.5470425
1217115553|toilets||yes|||43.4618186|11.0408975
1217168409|toilets|||||43.4707507|11.2871361
1221478955|toilets||no|||46.7047926|11.9301816
1222183100|toilets|||||41.3775242|13.3853650
1222906772|toilets|||||37.0865053|14.7333396
1223612254|toilets||no|||46.4584202|11.2611151
1226192036|toilets||no|||44.4073390|8.9402088
1231378820|toilets|||||43.8362191|7.9073994
1231379949|toilets|||||43.8401360|7.9142488
1231380236|toilets|||||43.8377784|7.9112027
1231713553|toilets||yes|06:00-22:00||43.6077123|13.4986748
1233582985|toilets||yes|||45.4083444|11.8750242
1235780020|toilets|||||44.4764449|10.0887706
1235841441|toilets||no|||46.0651993|13.2354614
1236387781|toilets|||||45.5214975|9.1996404
1236523304|toilets|||||45.3585514|11.6553333
1240934405|toilets|||||45.7874099|13.5359538
1241843305|toilets|||||42.2500399|11.7678505
1243262964|toilets|||||45.4959425|9.6752805
1247040184|toilets||no|||44.3983215|8.9386081
1250267450|toilets||no|||41.4911071|13.2685111
1260468055|toilets|||||45.3974217|10.5228685
1260960337|toilets||1|Mo-Su 10:00-19:40||41.9064079|12.4575434
1261311463|toilets|||||45.0678536|10.4635928
1261737031|toilets|||||45.1503826|10.3129123
1264092245|toilets||no|||46.0209195|8.6764108
1264764935|toilets|||||45.1131688|7.2315519
1268796618|toilets|Bagni Pubblici|yes|||45.7693071|11.7358423
1272935143|toilets|||||45.3648059|8.1703656
1273083585|toilets|||||45.7656904|13.2428696
1276196159|toilets||no||no|43.6252541|13.5038167
1278240883|toilets|||||43.3950382|10.4316258
1278267026|toilets|||||45.7277994|7.7185378
1278550590|toilets|||||45.6524542|13.7903771
1278669704|toilets||yes|||45.4384592|10.9920781
1281353269|toilets|||||45.8015653|7.4929392
1283214001|toilets||yes|||45.4865978|9.1364300
1286437528|toilets||no|||45.9825495|9.2197730
1286538568|toilets|||||45.1411130|7.6024186
1286702778|toilets|||||44.1780767|12.0690677
1287449771|toilets||no|||45.8237970|13.3425973
1289166873|toilets||no||no|43.2335723|10.6186549
1289260879|toilets||no|||45.0301344|7.7227925
1293174314|toilets|||||40.6629347|15.1070487
1295159015|toilets|||||45.5164034|9.1530715
1297316324|toilets|||||45.7588998|7.7266573
1297316477|toilets|Toilets pubbliche||||45.7582793|7.7307860
1301164099|toilets|||||46.1080017|11.1045818
1302333019|toilets||yes|||41.9091886|12.5280570
1303579795|toilets||no|||45.3897667|11.8631899
1307585179|toilets|||||42.3792326|12.8283188
1307903071|toilets||no|||45.7874973|7.4793332
1309961442|toilets||yes||yes|44.9334457|9.6717527
1310889869|toilets|||||38.8945883|8.7985768
1311584523|toilets||no|||45.1372003|7.6221163
1311584547|toilets|||||45.1357737|7.6249648
1311584576|toilets|||||45.1352703|7.6190961
1311584682|toilets||no|||45.1378095|7.6215086
1311768622|toilets|||||44.3456732|11.7096219
1314248110|toilets||0.10|||45.5433520|10.2247057
1314663192|toilets|||||43.6306477|13.3965337
1314938294|toilets||yes||no|45.6240551|12.9580985
1314977209|toilets||no|||42.7172194|12.1044638
1314977282|toilets||no|||42.7173262|12.1135852
1317761376|toilets|||||44.2144351|7.6603050
1321485303|toilets|||||43.0593006|11.6037575
1323773214|toilets|||||41.1289518|16.8618598
1327315341|toilets|||||41.9932857|12.7254525
1327346289|toilets|||||45.9089779|8.9087756
1328496604|toilets|||||45.8859901|9.7969889
1331086138|toilets|||||45.7706083|11.2999119
1332171391|toilets|||||41.8650150|12.1843330
1332720206|toilets||yes|||40.6341773|14.6037815
1333933285|toilets|||||40.8480505|14.0528654
1333977189|toilets||no|||40.8045785|14.3472460
1336813857|toilets||no|||45.7985950|9.4938497
1340988471|toilets|Piazza dell'Esquilino||||41.8984246|12.4967708
1341752072|toilets|PStop|yes||yes|41.9008309|12.4725724
1343094281|toilets||no|||42.7683601|10.3961776
1345788857|toilets||no|||46.3725277|11.2526077
1347128145|toilets|||||39.0841426|17.1081535
1349226689|toilets|||||45.6690167|7.6902681
1350384753|toilets|||||45.8327165|7.8216360
1350468680|toilets||no|||43.2203708|13.4054803
1351158453|toilets|||||44.4044980|8.6869411
1352210101|toilets||no|||45.7804279|7.8254685
1353685250|toilets|||||45.8734830|7.4221147
1354840910|toilets|||||46.2127677|8.2138945
1357186061|toilets||no|||46.0504691|10.8516987
1358273545|toilets||no|||46.1742050|11.8284499
1358273554|toilets||yes|||46.1764495|11.8314551
1360570318|toilets||no|||44.8492990|9.8636337
1361949837|toilets||no|||45.8845591|12.2983580
1362797656|toilets||yes|||41.9017707|12.5026739
1363078794|toilets||no|Mo-Sa 08:00-19:00||46.6704682|11.1614154
1368801274|toilets|||||46.4818893|11.8794905
1368818191|toilets|||||41.4059289|13.4613253
1369115536|toilets||no|||41.1147137|16.9094379
1369125851|toilets|||||41.1134294|16.9129207
1374813268|toilets|||||45.8884789|11.0555873
1376510834|toilets|||||37.9656319|13.7277036
1376510928|toilets|||||37.9670873|13.7253850
1377470065|toilets||no||no|41.1725995|9.4161829
1379768305|toilets||0.5|||45.7636547|10.8100350
1380921523|toilets||no|||44.3427264|8.5481113
1381423888|toilets|||||45.7798795|9.1395060
1382000078|toilets||no|||45.4812180|10.7991265
1383686912|toilets||no|||43.6169536|13.4302507
1383686914|toilets||no|Mo-Su 08:30-19:30||43.6174070|13.5128282
1384754446|toilets|||||43.5479341|12.1750287
1388892049|toilets|||||46.7526009|11.6803060
1392514524|toilets|||||43.5132113|12.2003144
1392935640|toilets|||||46.0871770|8.6255144
1393858071|toilets|||||41.9158228|12.4561780
1394255293|toilets|||||40.3058351|17.8216024
1395100480|toilets||no|||44.4252087|8.9791326
1397168500|toilets|||||45.1916026|11.2129527
1398450658|toilets|||||40.1674990|18.3696273
1402112784|toilets|||||43.8806665|7.7737584
1402477289|toilets||no|||45.8761900|9.4828041
1403175296|toilets|||||44.9640967|8.4266597
1404350758|toilets|||||45.4331935|11.0312056
1407162669|toilets|||||44.0009812|12.6381143
